time,delk1,delk2,delwb,emdx,k2vk3,k3,milliseconds,viored
1990-12-30,0.696356,0.357095,1.60399,0.1004632,1.48249,0.0774723,662515200000,1.23868
1990-12-31,0.714116,0.364969,1.61444,0.1005975,1.46619,0.079207,662601600000,1.2188
1991-01-02,0.69759,0.345365,1.59965,0.10263,1.46261,0.0802988,662774400000,1.25939
1991-01-03,0.731891,0.357986,1.61876,0.1000183,1.46516,0.0773927,662860800000,1.1905
1991-01-19,0.672612,0.358903,1.59486,0.0965496,1.51162,0.0723067,664243200000,1.23485
1991-01-22,0.684085,0.357126,1.59892,0.0991715,1.49244,0.0759768,664502400000,1.26079
1991-01-23,0.686818,0.342546,1.59395,0.1029323,1.46418,0.081069,664588800000,1.26883
1991-01-24,0.717114,0.355492,1.61182,0.1008007,1.46518,0.0801679,664675200000,1.25419
1991-01-25,0.689103,0.334038,1.59132,0.1018118,1.42669,0.0830155,664761600000,1.25274
1991-01-27,0.730574,0.338109,1.61023,0.1068091,1.40205,0.0894579,664934400000,1.22663
1991-01-28,0.734817,0.334025,1.61029,0.1047736,1.41705,0.0867251,665020800000,1.19302
1991-01-30,0.735919,0.347895,1.61634,0.1047967,1.43231,0.0856052,665193600000,1.17357
1991-01-31,0.736149,0.349264,1.61698,0.1051477,1.42813,0.0858767,665280000000,1.18102
1991-02-01,0.741896,0.344575,1.6174,0.1044758,1.44276,0.0842101,665366400000,1.19846
1991-02-02,0.705784,0.338477,1.60019,0.1020158,1.45535,0.0806275,665452800000,1.20913
1991-02-03,0.69911,0.349383,1.60195,0.1007472,1.47082,0.0780886,665539200000,1.21751
1991-02-04,0.709872,0.354359,1.60842,0.1003339,1.4613,0.077812,665625600000,1.2081
1991-02-05,0.701373,0.356319,1.60574,0.0999876,1.46616,0.0774764,665712000000,1.21881
1991-02-13,0.675944,0.348476,1.59186,0.0977112,1.50043,0.0747267,666403200000,1.2098
1991-02-14,0.691511,0.341659,1.59555,0.0985518,1.47543,0.0757228,666489600000,1.12884
1991-02-15,0.68565,0.350915,1.59698,0.0976961,1.50882,0.0742608,666576000000,1.25798
1991-02-19,0.670863,0.356702,1.59319,0.1000899,1.50015,0.0771918,666921600000,1.24356
1991-02-20,0.708126,0.347983,1.60509,0.1017419,1.47136,0.0799459,667008000000,1.21406
1991-02-21,0.711699,0.348193,1.60664,0.1012151,1.49026,0.0792191,667094400000,1.25757
1991-02-22,0.711801,0.341873,1.60409,0.1055818,1.44107,0.0860578,667180800000,1.25329
1991-02-24,0.717918,0.345164,1.60795,0.1044957,1.43289,0.0851301,667353600000,1.17995
1991-02-25,0.716704,0.333974,1.60285,0.1067924,1.40061,0.0890432,667440000000,1.17458
1991-02-27,0.734177,0.33758,1.61148,0.1047141,1.42932,0.0847849,667612800000,1.2094
1991-03-03,0.690864,0.382534,1.61214,0.0969522,1.51471,0.0730861,667958400000,1.2201
1991-03-04,0.690341,0.3623,1.60366,0.0993566,1.4915,0.0753359,668044800000,1.23019
1991-03-05,0.719886,0.369746,1.61866,0.0986762,1.48537,0.0751619,668131200000,1.2464
1991-03-07,0.72451,0.35784,1.61575,0.1007001,1.4766,0.0789903,668304000000,1.26327
1991-03-12,0.739979,0.351544,1.61941,0.1040707,1.44829,0.0827938,668736000000,1.17503
1991-03-14,0.702624,0.361681,1.60845,0.1033006,1.47022,0.0808625,668908800000,1.18543
1991-03-23,0.696571,0.349899,1.60111,0.1013194,1.45172,0.0800851,669686400000,1.19394
1991-03-24,0.710631,0.334722,1.60064,0.1029655,1.43027,0.0833623,669772800000,1.21057
1991-03-27,0.682725,0.35403,1.59706,0.0979806,1.48149,0.0747932,670032000000,1.20179
1991-03-29,0.67243,0.361479,1.59586,0.0964126,1.50533,0.0729309,670204800000,1.21608
1991-03-30,0.656296,0.375532,1.59499,0.0946978,1.51814,0.0711431,670291200000,1.24803
1991-03-31,0.660514,0.362856,1.59141,0.0964675,1.51891,0.0717665,670377600000,1.21778
1991-04-01,0.681274,0.358324,1.59825,0.0972888,1.48732,0.0739832,670464000000,1.249
1991-04-02,0.689146,0.365774,1.6046,0.0973839,1.51663,0.0733436,670550400000,1.24347
1991-04-03,0.696884,0.359399,1.60516,0.1000579,1.47355,0.0782635,670636800000,1.24021
1991-04-07,0.717006,0.352189,1.61044,0.1022388,1.45865,0.0801121,670982400000,1.1973
1991-04-08,0.745543,0.354345,1.62273,0.1016952,1.47586,0.0793358,671068800000,1.22152
1991-04-09,0.713526,0.355626,1.61042,0.1017944,1.48059,0.0792914,671155200000,1.21734
1991-04-10,0.728425,0.363261,1.61948,0.0996389,1.48969,0.077552,671241600000,1.17805
1991-04-11,0.746448,0.349129,1.62102,0.1052154,1.44387,0.0844517,671328000000,1.19935
1991-04-12,0.736451,0.349262,1.6171,0.1050927,1.43696,0.0860013,671414400000,1.2229
1991-04-16,0.74187,0.345145,1.61762,0.1049057,1.43769,0.086118,671760000000,1.20753
1991-04-17,0.731121,0.342151,1.61209,0.1036955,1.47194,0.0824123,671846400000,1.18494
1991-04-18,0.693984,0.354626,1.60199,0.1017761,1.49216,0.0797616,671932800000,1.18672
1991-04-19,0.737351,0.35126,1.61825,0.1043047,1.45719,0.0832303,672019200000,1.17846
1991-04-20,0.726684,0.355058,1.6155,0.1024257,1.47642,0.0802418,672105600000,1.17252
1991-04-21,0.693711,0.369967,1.60819,0.0994285,1.50232,0.0757635,672192000000,1.18475
1991-04-22,0.668783,0.364614,1.59565,0.0976607,1.48046,0.0741228,672278400000,1.19708
1991-04-25,0.656805,0.374514,1.59477,0.0938816,1.56951,0.06736,672537600000,1.2431
1991-04-26,0.668923,0.370484,1.59817,0.0951567,1.53764,0.069715,672624000000,1.2764
1991-04-27,0.656392,0.360615,1.5887,0.0943863,1.53069,0.0691994,672710400000,1.23777
1991-05-02,0.693052,0.359833,1.60376,0.0989,1.48427,0.0760833,673142400000,1.22171
1991-05-03,0.706647,0.357284,1.60829,0.0990263,1.47491,0.0763577,673228800000,1.21392
1991-05-04,0.698138,0.367763,1.6091,0.0993248,1.46995,0.0773636,673315200000,1.23427
1991-05-05,0.680843,0.361843,1.59953,0.0985223,1.47636,0.0758948,673401600000,1.22686
1991-05-06,0.707931,0.365431,1.61213,0.0981678,1.49535,0.0753397,673488000000,1.26387
1991-05-07,0.697816,0.35836,1.60512,0.098245,1.48294,0.0755019,673574400000,1.20592
1991-05-08,0.689043,0.371596,1.60695,0.0978455,1.49373,0.074758,673660800000,1.2583
1991-05-09,0.676353,0.363146,1.5982,0.0966709,1.48727,0.0734694,673747200000,1.21097
1991-05-11,0.786018,0.359061,1.64022,0.1028891,1.41617,0.0834343,673920000000,1.23501
1991-05-12,0.720394,0.356861,1.6137,0.1012569,1.43984,0.0811516,674006400000,1.22196
1991-05-13,0.734494,0.354257,1.61831,0.101406,1.44354,0.0803891,674092800000,1.19297
1991-05-14,0.711,0.362541,1.6122,0.1012312,1.44022,0.0810024,674179200000,1.20888
1991-05-15,0.706976,0.377938,1.61678,0.0997193,1.4555,0.0777384,674265600000,1.20166
1991-05-17,0.697995,0.369083,1.60958,0.0994008,1.49259,0.0755013,674438400000,1.21232
1991-05-18,0.662537,0.376244,1.5979,0.0972372,1.50129,0.0730422,674524800000,1.25432
1991-05-19,0.698682,0.367629,1.60926,0.0992411,1.49043,0.076043,674611200000,1.21582
1991-05-22,0.705198,0.366924,1.61162,0.0976478,1.48884,0.0738305,674870400000,1.18917
1991-06-06,0.707334,0.349601,1.60543,0.1010547,1.43023,0.0813846,676166400000,1.25195
1991-06-07,0.723009,0.348233,1.61127,0.1024699,1.41051,0.0831164,676252800000,1.18931
1991-06-08,0.689499,0.350503,1.59841,0.1017648,1.42624,0.0819852,676339200000,1.22049
1991-06-13,0.709324,0.366264,1.61303,0.097805,1.49625,0.0746642,676771200000,1.20926
1991-06-18,0.652447,0.363784,1.58837,0.0946139,1.53047,0.0699787,677203200000,1.27771
1991-06-22,0.715393,0.36724,1.61586,0.0967244,1.51858,0.07324,677548800000,1.22961
1991-06-26,0.693611,0.36005,1.60408,0.0995838,1.4785,0.0780269,677894400000,1.27432
1991-06-27,0.680047,0.354205,1.59601,0.0978571,1.47749,0.0762496,677980800000,1.20693
1991-06-28,0.668578,0.334912,1.58289,0.0992647,1.47082,0.0779434,678067200000,1.17456
1991-06-29,0.680042,0.349109,1.59386,0.0990391,1.49205,0.0764589,678153600000,1.25682
1991-06-30,0.679574,0.343497,1.59129,0.0996283,1.47158,0.0769088,678240000000,1.17612
1991-07-01,0.694378,0.374,1.61011,0.0996828,1.4954,0.076733,678326400000,1.20148
1991-07-04,0.734176,0.348088,1.61571,0.1035644,1.44958,0.0841884,678585600000,1.22781
1991-07-05,0.751137,0.346961,1.62202,0.1036783,1.46215,0.0830527,678672000000,1.22653
1991-07-06,0.737858,0.354359,1.61969,0.1054958,1.44755,0.0852093,678758400000,1.20407
1991-07-07,0.742609,0.360141,1.62386,0.104774,1.43725,0.0850551,678844800000,1.18345
1991-07-08,0.731633,0.358156,1.61872,0.1033451,1.45811,0.0829284,678931200000,1.1971
1991-07-09,0.731684,0.35797,1.61867,0.102548,1.46824,0.0816214,679017600000,1.21798
1991-07-17,0.66567,0.363814,1.594,0.0960364,1.5385,0.0711923,679708800000,1.28551
1991-07-31,0.705942,0.36801,1.61237,0.1028641,1.49183,0.0801709,680918400000,1.2674
1991-08-05,0.721967,0.354661,1.61345,0.1025965,1.46581,0.0803924,681350400000,1.23437
1991-08-06,0.666312,0.374571,1.59878,0.10042,1.47149,0.0774179,681436800000,1.19614
1991-08-07,0.675379,0.364839,1.59851,0.0971843,1.49114,0.074738,681523200000,1.25641
1991-08-08,0.681054,0.372689,1.60412,0.0975616,1.50299,0.0743918,681609600000,1.26456
1991-08-09,0.659346,0.405823,1.6088,0.0972506,1.52254,0.0729023,681696000000,1.31031
1991-08-12,0.658929,0.37873,1.59744,0.094785,1.53102,0.0699138,681955200000,1.24889
1991-08-13,0.662153,0.370226,1.59522,0.0956134,1.51927,0.0713386,682041600000,1.27237
1991-08-15,0.631094,0.388577,1.58984,0.0949958,1.49314,0.0714628,682214400000,1.17556
1991-08-18,0.706443,0.355285,1.60739,0.1003276,1.47922,0.0797859,682473600000,1.26226
1991-08-19,0.72408,0.343121,1.60963,0.1039107,1.45208,0.0838292,682560000000,1.20975
1991-08-20,0.72145,0.346062,1.60975,0.1049456,1.42751,0.0859767,682646400000,1.18573
1991-08-21,0.703784,0.337466,1.59894,0.1029994,1.43816,0.0841149,682732800000,1.2046
1991-08-22,0.696763,0.348233,1.6005,0.1023046,1.46342,0.0809899,682819200000,1.23906
1991-08-23,0.670809,0.34302,1.58735,0.1004251,1.47987,0.0786653,682905600000,1.20118
1991-08-24,0.676323,0.366748,1.59969,0.1002742,1.46695,0.078853,682992000000,1.20249
1991-08-25,0.731589,0.348155,1.6147,0.102285,1.48774,0.0795128,683078400000,1.22784
1991-08-26,0.712149,0.359014,1.61124,0.1005524,1.46921,0.0793909,683164800000,1.27338
1991-08-28,0.669519,0.359559,1.59383,0.0975277,1.4873,0.0749376,683337600000,1.21918
1991-08-29,0.702581,0.347599,1.60264,0.0987512,1.49564,0.0763575,683424000000,1.2689
1991-08-30,0.679175,0.356476,1.59659,0.0987909,1.47208,0.0773911,683510400000,1.26466
1991-08-31,0.687969,0.347853,1.59667,0.100386,1.4483,0.0794343,683596800000,1.19752
1991-09-15,0.676152,0.341141,1.58883,0.0986679,1.49139,0.0755055,684892800000,1.25019
1991-09-24,0.683381,0.354612,1.59758,0.0985775,1.48448,0.0757631,685670400000,1.24195
1991-09-25,0.670878,0.353119,1.59168,0.0985744,1.48763,0.07534,685756800000,1.21517
1991-09-26,0.697035,0.347544,1.60032,0.0981999,1.47307,0.0762409,685843200000,1.22391
1991-09-27,0.65715,0.347345,1.58333,0.0983947,1.46699,0.0763111,685929600000,1.24793
1991-09-28,0.673782,0.359877,1.59576,0.0972387,1.48712,0.0746032,686016000000,1.26121
1991-09-29,0.665074,0.349323,1.58759,0.0983028,1.47792,0.0757868,686102400000,1.22216
1991-09-30,0.689492,0.346275,1.59664,0.0986889,1.46707,0.0764706,686188800000,1.23508
1991-10-01,0.665055,0.351399,1.58847,0.0982603,1.48062,0.0749148,686275200000,1.23607
1991-10-24,0.665007,0.372103,1.59721,0.0984041,1.492,0.0752329,688262400000,1.23645
1991-10-25,0.6746,0.349967,1.59192,0.1012143,1.46921,0.0786599,688348800000,1.22061
1991-10-26,0.712198,0.352044,1.60842,0.1007545,1.47,0.0790261,688435200000,1.24433
1991-10-27,0.702305,0.354255,1.60527,0.100239,1.45416,0.079192,688521600000,1.22856
1991-10-28,0.703742,0.347974,1.60328,0.1012602,1.44281,0.0814318,688608000000,1.25348
1991-10-29,0.731435,0.346248,1.61387,0.1024084,1.45197,0.0824589,688694400000,1.25531
1991-10-30,0.696453,0.352138,1.60199,0.1005859,1.45573,0.0801084,688780800000,1.23489
1991-11-01,0.686208,0.363007,1.60225,0.100304,1.46958,0.0772916,688953600000,1.22814
1991-11-02,0.703756,0.366354,1.61081,0.1012092,1.46743,0.0779985,689040000000,1.21332
1991-11-03,0.671951,0.370386,1.59939,0.0993251,1.47833,0.0761123,689126400000,1.26849
1991-11-04,0.679413,0.360702,1.59846,0.097379,1.50455,0.0737386,689212800000,1.2612
1991-11-05,0.68712,0.357638,1.6004,0.0968271,1.50202,0.0731523,689299200000,1.26246
1991-11-06,0.676404,0.357878,1.59602,0.0968246,1.5282,0.0725819,689385600000,1.28737
1991-11-07,0.670978,0.355188,1.5926,0.0971333,1.48119,0.0749459,689472000000,1.25393
1991-11-08,0.680409,0.356585,1.59716,0.0986931,1.4689,0.0763421,689558400000,1.24517
1991-11-09,0.679793,0.360065,1.59835,0.0986783,1.46103,0.0768786,689644800000,1.25877
1991-11-16,0.642639,0.354993,1.58035,0.0956739,1.49453,0.0720099,690249600000,1.21678
1991-11-17,0.641425,0.364659,1.58401,0.0959137,1.52075,0.0705246,690336000000,1.25476
1991-11-18,0.654506,0.350031,1.58335,0.1001975,1.44961,0.0767186,690422400000,1.26532
1991-11-20,0.652138,0.35727,1.58545,0.0973188,1.50074,0.0727685,690595200000,1.25244
1991-11-21,0.666624,0.358864,1.59231,0.0970964,1.50072,0.0732355,690681600000,1.24761
1991-11-22,0.670487,0.365724,1.59683,0.0963307,1.51545,0.071839,690768000000,1.2381
1991-11-23,0.679152,0.37075,1.60253,0.0967096,1.51257,0.072402,690854400000,1.21527
1991-11-25,0.634226,0.359815,1.57878,0.0958803,1.4719,0.0734857,691027200000,1.22782
1991-11-26,0.633797,0.360233,1.57878,0.0964181,1.47833,0.0732618,691113600000,1.23827
1991-11-27,0.658279,0.354453,1.58688,0.0968547,1.47394,0.0746633,691200000000,1.27162
1991-11-29,0.66585,0.352826,1.58942,0.0971255,1.48765,0.0736273,691372800000,1.25478
1991-11-30,0.657238,0.365485,1.59114,0.095328,1.50635,0.0715598,691459200000,1.2838
1991-12-07,0.705293,0.355926,1.60719,0.1000673,1.47384,0.0781764,692064000000,1.23577
1991-12-08,0.721024,0.351486,1.61178,0.1005753,1.4391,0.0806602,692150400000,1.20575
1991-12-09,0.717402,0.348089,1.60893,0.1016419,1.43543,0.0818044,692236800000,1.22257
1991-12-12,0.691867,0.355809,1.60161,0.1015638,1.45551,0.0798437,692496000000,1.18284
1991-12-13,0.67741,0.360126,1.59738,0.1024175,1.44706,0.0809683,692582400000,1.22911
1991-12-14,0.702992,0.372079,1.61282,0.0980458,1.47592,0.0752797,692668800000,1.21426
1991-12-27,0.727253,0.360618,1.61796,0.0985987,1.46152,0.0768787,693792000000,1.25014
1991-12-28,0.691544,0.360902,1.60358,0.0978166,1.4749,0.0754117,693878400000,1.259
1991-12-29,0.704784,0.382621,1.61777,0.1008253,1.44549,0.0788406,693964800000,1.21712
1991-12-31,0.699577,0.363015,1.60775,0.098864,1.46568,0.0767206,694137600000,1.22238
1992-01-02,0.717557,0.365552,1.61605,0.1015559,1.44781,0.0801148,694310400000,1.2497
1992-01-05,0.660549,0.351568,1.58661,0.1016797,1.43909,0.0810066,694569600000,1.25517
1992-01-08,0.731322,0.356772,1.61805,0.1045146,1.38708,0.0873768,694828800000,1.20955
1992-01-09,0.71806,0.328629,1.6012,0.104985,1.3761,0.0872436,694915200000,1.16635
1992-01-14,0.66632,0.365485,1.59498,0.0969845,1.45769,0.0751485,695347200000,1.22395
1992-01-15,0.674501,0.371025,1.60072,0.0975331,1.47088,0.0744715,695433600000,1.2522
1992-01-16,0.66074,0.368855,1.59405,0.0951127,1.48002,0.0725691,695520000000,1.21181
1992-01-18,0.676002,0.358401,1.59607,0.0960099,1.48494,0.0722145,695692800000,1.19982
1992-01-19,0.668056,0.359598,1.59323,0.0966786,1.47797,0.0735512,695779200000,1.22686
1992-01-22,0.704338,0.354956,1.6064,0.0981233,1.46046,0.0759421,696038400000,1.19433
1992-01-23,0.673816,0.349043,1.5912,0.0983187,1.45847,0.0758189,696124800000,1.20877
1992-01-24,0.677168,0.351421,1.59362,0.0972825,1.46648,0.0757688,696211200000,1.249
1992-01-27,0.703403,0.343767,1.6014,0.0996879,1.43599,0.0787717,696470400000,1.23443
1992-01-28,0.685366,0.350093,1.59651,0.1003953,1.43177,0.0801405,696556800000,1.23953
1992-01-29,0.706489,0.339423,1.60088,0.100856,1.42096,0.082143,696643200000,1.23247
1992-01-30,0.70263,0.334577,1.59725,0.1026221,1.41173,0.0842392,696729600000,1.23674
1992-01-31,0.697045,0.344002,1.59885,0.1022776,1.40524,0.0840687,696816000000,1.216
1992-02-12,0.668258,0.350514,1.58946,0.099465,1.45087,0.0782455,697852800000,1.23975
1992-02-14,0.690752,0.344245,1.59632,0.0997709,1.45593,0.0776753,698025600000,1.2483
1992-02-15,0.679964,0.353721,1.59577,0.0995029,1.44292,0.0779024,698112000000,1.22932
1992-02-16,0.638986,0.340358,1.57232,0.0983709,1.47365,0.0756436,698198400000,1.20485
1992-02-17,0.668918,0.358769,1.59324,0.0976428,1.45657,0.0759839,698284800000,1.24399
1992-02-18,0.675527,0.359372,1.59628,0.0974488,1.47546,0.0745497,698371200000,1.22821
1992-02-19,0.68563,0.361484,1.60137,0.0971869,1.47509,0.0746594,698457600000,1.24523
1992-02-20,0.69334,0.366717,1.60671,0.0974454,1.50357,0.0737859,698544000000,1.26084
1992-02-21,0.701061,0.353434,1.60443,0.1004159,1.45731,0.0787213,698630400000,1.24122
1992-02-23,0.711762,0.356905,1.61022,0.1015103,1.44972,0.0810385,698803200000,1.27049
1992-02-25,0.748784,0.349252,1.622,0.104044,1.42473,0.0852847,698976000000,1.22381
1992-02-26,0.734989,0.350975,1.6172,0.1067908,1.38861,0.0901168,699062400000,1.19431
1992-02-27,0.728756,0.340078,1.61029,0.1049065,1.41678,0.0864981,699148800000,1.19144
1992-02-28,0.741118,0.347658,1.61832,0.1057312,1.4007,0.0880465,699235200000,1.17323
1992-02-29,0.712092,0.344061,1.60511,0.1044315,1.41266,0.0855553,699321600000,1.2299
1992-03-01,0.746905,0.353382,1.62289,0.1013734,1.45119,0.0803346,699408000000,1.21664
1992-03-02,0.70397,0.360794,1.60863,0.0999485,1.47016,0.0772225,699494400000,1.19325
1992-03-07,0.687152,0.367302,1.60441,0.0964715,1.48137,0.0735445,699926400000,1.26579
1992-03-10,0.684712,0.357605,1.59938,0.0990977,1.45589,0.076962,700185600000,1.23847
1992-03-12,0.703777,0.357477,1.6072,0.0977522,1.47928,0.0747286,700358400000,1.20524
1992-03-13,0.693348,0.359887,1.60391,0.0979153,1.45908,0.0758849,700444800000,1.24756
1992-03-14,0.69278,0.364305,1.60549,0.0968517,1.50002,0.0738051,700531200000,1.2508
1992-03-15,0.666986,0.366604,1.59573,0.096315,1.50026,0.073153,700617600000,1.24828
1992-03-16,0.677641,0.361853,1.5982,0.0961685,1.50429,0.0725658,700704000000,1.27464
1992-03-19,0.718823,0.362407,1.6153,0.100158,1.45887,0.0779501,700963200000,1.21338
1992-03-20,0.690807,0.364274,1.60467,0.0989402,1.47295,0.0765507,701049600000,1.23987
1992-03-21,0.727125,0.367791,1.62076,0.0993816,1.46412,0.077373,701136000000,1.23485
1992-03-22,0.70857,0.364225,1.6119,0.0991798,1.46408,0.0772259,701222400000,1.22217
1992-03-23,0.727271,0.360216,1.6178,0.1003827,1.44554,0.0792303,701308800000,1.22914
1992-03-24,0.724554,0.356202,1.61511,0.1016836,1.42928,0.0814178,701395200000,1.22898
1992-03-25,0.719384,0.355298,1.61266,0.1007326,1.44323,0.0796927,701481600000,1.18481
1992-03-26,0.713616,0.355746,1.61051,0.1003037,1.44927,0.0794453,701568000000,1.22101
1992-03-30,0.699324,0.361355,1.60696,0.0999668,1.45806,0.0774889,701913600000,1.22518
1992-03-31,0.688293,0.362967,1.60309,0.097279,1.4795,0.0746159,702000000000,1.2016
1992-04-01,0.67204,0.359027,1.59467,0.0966077,1.491,0.073456,702086400000,1.22485
1992-04-03,0.695532,0.372337,1.6099,0.0979322,1.48635,0.0739357,702259200000,1.25577
1992-04-05,0.646128,0.381513,1.59322,0.0931436,1.53529,0.0684283,702432000000,1.23887
1992-04-06,0.655042,0.372387,1.59313,0.0934742,1.50754,0.0699465,702518400000,1.23219
1992-04-07,0.663526,0.363482,1.59295,0.0965466,1.49165,0.0724147,702604800000,1.23861
1992-04-08,0.677808,0.377699,1.60484,0.096022,1.47466,0.0736455,702691200000,1.24356
1992-04-09,0.695875,0.369699,1.60896,0.0967769,1.47951,0.0741701,702777600000,1.24256
1992-04-10,0.691093,0.360949,1.60341,0.0999608,1.44961,0.0784047,702864000000,1.23043
1992-04-11,0.693954,0.365919,1.60663,0.0969395,1.47701,0.0738,702950400000,1.23275
1992-04-12,0.681057,0.369329,1.60273,0.0967581,1.46032,0.0743334,703036800000,1.2425
1992-04-13,0.682462,0.371531,1.60422,0.096195,1.48802,0.0733042,703123200000,1.24242
1992-04-14,0.676644,0.369465,1.60096,0.0958101,1.50039,0.0723213,703209600000,1.25425
1992-04-15,0.674867,0.368403,1.59978,0.0980979,1.46748,0.0750448,703296000000,1.24429
1992-04-16,0.692248,0.356109,1.60189,0.098456,1.44308,0.0766814,703382400000,1.23384
1992-04-17,0.69314,0.354947,1.60178,0.100455,1.43413,0.0795549,703468800000,1.21926
1992-04-18,0.720641,0.351318,1.61156,0.1008608,1.43625,0.0803215,703555200000,1.24758
1992-04-20,0.702547,0.354079,1.6053,0.0996465,1.45279,0.0781528,703728000000,1.22306
1992-04-21,0.688538,0.352514,1.59885,0.0999885,1.4506,0.0784155,703814400000,1.22746
1992-04-22,0.704607,0.352058,1.60532,0.1021165,1.41702,0.0817723,703900800000,1.21837
1992-04-24,0.70026,0.353524,1.60413,0.0998031,1.44706,0.0783919,704073600000,1.21323
1992-04-25,0.702866,0.365304,1.61002,0.098563,1.46518,0.0764693,704160000000,1.23718
1992-04-26,0.680216,0.358218,1.59776,0.0978172,1.46919,0.0758881,704246400000,1.22681
1992-04-28,0.653644,0.356013,1.58555,0.0969763,1.48597,0.0732196,704419200000,1.23289
1992-04-29,0.639617,0.361354,1.5818,0.09485,1.5245,0.0703016,704505600000,1.26483
1992-04-30,0.625409,0.356855,1.57361,0.0946953,1.53156,0.0693886,704592000000,1.25241
1992-05-12,0.650405,0.359884,1.58583,0.0953511,1.47262,0.0721423,705628800000,1.25028
1992-05-16,0.656233,0.359776,1.58828,0.0966147,1.50555,0.0720123,705974400000,1.21944
